#Name: kind
#Label: Kind
#Description: View the kind of instructions.
1	1	000082f4	 kind=IS_INT|IS_ALU
1	1	000082f8	 kind=IS_COND|IS_CONTROL
1	2	00008398	 kind=IS_MEM|IS_LOAD|IS_INT
1	2	0000839c	 kind=IS_INT|IS_ALU
1	2	000083a0	 kind=IS_COND|IS_CONTROL
1	3	000083c8	 kind=IS_MEM|IS_LOAD|IS_INT
1	3	000083cc	 kind=IS_INT|IS_ALU
1	3	000083d0	 kind=IS_COND|IS_CONTROL
1	4	00008408	 kind=IS_INT|IS_ALU
1	4	0000840c	 kind=IS_MEM|IS_STORE|IS_INT
1	5	000084b8	 kind=IS_MEM|IS_LOAD|IS_INT
1	5	000084bc	 kind=IS_INT|IS_ALU
1	5	000084c0	 kind=IS_COND|IS_CONTROL
1	6	000084d0	 kind=IS_MEM|IS_LOAD|IS_INT
1	6	000084d4	 kind=IS_MEM|IS_LOAD|IS_INT
1	6	000084d8	 kind=IS_INT|IS_ALU
1	6	000084dc	 kind=IS_INT|IS_ALU
1	6	000084e0	 kind=IS_MEM|IS_LOAD|IS_INT
1	6	000084e4	 kind=IS_INT|IS_ALU
1	6	000084e8	 kind=IS_MEM|IS_LOAD|IS_INT
1	6	000084ec	 kind=IS_MEM|IS_LOAD|IS_INT
1	6	000084f0	 kind=IS_INT|IS_ALU
1	6	000084f4	 kind=IS_MEM|IS_LOAD|IS_INT
1	6	000084f8	 kind=IS_INT|IS_ALU
1	6	000084fc	 kind=IS_INT|IS_ALU
1	6	00008500	 kind=IS_MEM|IS_STORE|IS_INT
1	7	000084c4	 kind=IS_MEM|IS_LOAD|IS_INT
1	7	000084c8	 kind=IS_MEM|IS_STORE|IS_INT
1	7	000084cc	 kind=IS_CONTROL
1	8	00008504	 kind=IS_MEM|IS_LOAD|IS_INT
1	8	00008508	 kind=IS_INT|IS_ALU
1	8	0000850c	 kind=IS_INT|IS_ALU
1	8	00008510	 kind=IS_CONTROL|IS_RETURN|IS_MEM|IS_LOAD|IS_MULTI
1	9	00008420	 kind=IS_MEM|IS_LOAD|IS_INT
1	9	00008424	 kind=IS_INT|IS_ALU
1	9	00008428	 kind=IS_COND|IS_CONTROL
1	10	0000845c	 kind=IS_MEM|IS_LOAD|IS_INT
1	10	00008460	 kind=IS_MEM|IS_LOAD|IS_INT
1	10	00008464	 kind=IS_MEM|IS_LOAD|IS_INT
1	10	00008468	 kind=IS_INT|IS_ALU
1	10	0000846c	 kind=IS_INT|IS_ALU
1	10	00008470	 kind=IS_MEM|IS_LOAD|IS_INT
1	10	00008474	 kind=IS_INT|IS_ALU
1	10	00008478	 kind=IS_INT|IS_ALU
1	10	0000847c	 kind=IS_MEM|IS_STORE|IS_INT
1	11	00008410	 kind=IS_MEM|IS_LOAD|IS_INT
1	11	00008414	 kind=IS_MEM|IS_LOAD|IS_INT
1	11	00008418	 kind=IS_INT|IS_ALU
1	11	0000841c	 kind=IS_COND|IS_CONTROL
1	12	0000842c	 kind=IS_MEM|IS_LOAD|IS_INT
1	12	00008430	 kind=IS_MEM|IS_LOAD|IS_INT
1	12	00008434	 kind=IS_MEM|IS_LOAD|IS_INT
1	12	00008438	 kind=IS_MEM|IS_LOAD|IS_INT
1	12	0000843c	 kind=IS_MEM|IS_LOAD|IS_INT
1	12	00008440	 kind=IS_INT|IS_ALU
1	12	00008444	 kind=IS_INT|IS_ALU
1	12	00008448	 kind=IS_MEM|IS_LOAD|IS_INT
1	12	0000844c	 kind=IS_INT|IS_ALU
1	12	00008450	 kind=IS_INT|IS_ALU
1	12	00008454	 kind=IS_MEM|IS_STORE|IS_INT
1	12	00008458	 kind=IS_CONTROL
1	13	00008480	 kind=IS_MEM|IS_LOAD|IS_INT
1	13	00008484	 kind=IS_MEM|IS_LOAD|IS_INT
1	13	00008488	 kind=IS_INT|IS_ALU
1	13	0000848c	 kind=IS_INT|IS_ALU
1	13	00008490	 kind=IS_MEM|IS_LOAD|IS_INT
1	13	00008494	 kind=IS_INT|IS_ALU
1	13	00008498	 kind=IS_INT|IS_ALU
1	13	0000849c	 kind=IS_MEM|IS_LOAD|IS_INT
1	13	000084a0	 kind=IS_INT|IS_ALU
1	13	000084a4	 kind=IS_MEM|IS_STORE|IS_INT
1	13	000084a8	 kind=IS_MEM|IS_LOAD|IS_INT
1	13	000084ac	 kind=IS_INT|IS_ALU
1	13	000084b0	 kind=IS_MEM|IS_STORE|IS_INT
1	13	000084b4	 kind=IS_CONTROL
1	14	000083d4	 kind=IS_MEM|IS_LOAD|IS_INT
1	14	000083d8	 kind=IS_MEM|IS_LOAD|IS_INT
1	14	000083dc	 kind=IS_INT|IS_ALU
1	14	000083e0	 kind=IS_INT|IS_ALU
1	14	000083e4	 kind=IS_MEM|IS_LOAD|IS_INT
1	14	000083e8	 kind=IS_INT|IS_ALU
1	14	000083ec	 kind=IS_MEM|IS_LOAD|IS_INT
1	14	000083f0	 kind=IS_MEM|IS_LOAD|IS_INT
1	14	000083f4	 kind=IS_INT|IS_ALU
1	14	000083f8	 kind=IS_MEM|IS_LOAD|IS_INT
1	14	000083fc	 kind=IS_INT|IS_ALU
1	14	00008400	 kind=IS_INT|IS_ALU
1	14	00008404	 kind=IS_MEM|IS_STORE|IS_INT
1	15	000083a4	 kind=IS_MEM|IS_LOAD|IS_INT
1	15	000083a8	 kind=IS_INT|IS_ALU
1	15	000083ac	 kind=IS_INT|IS_ALU
1	15	000083b0	 kind=IS_MEM|IS_LOAD|IS_INT
1	15	000083b4	 kind=IS_INT|IS_ALU
1	15	000083b8	 kind=IS_INT|IS_ALU
1	15	000083bc	 kind=IS_INT|IS_ALU
1	15	000083c0	 kind=IS_MEM|IS_STORE|IS_INT
1	15	000083c4	 kind=IS_CONTROL
1	16	000082fc	 kind=IS_MEM|IS_LOAD|IS_INT
1	16	00008300	 kind=IS_INT|IS_ALU
1	16	00008304	 kind=IS_MEM|IS_STORE|IS_INT
1	16	00008308	 kind=IS_INT|IS_ALU
1	16	0000830c	 kind=IS_MEM|IS_STORE|IS_INT
1	17	0000831c	 kind=IS_MEM|IS_LOAD|IS_INT
1	17	00008320	 kind=IS_MEM|IS_LOAD|IS_INT
1	17	00008324	 kind=IS_INT|IS_ALU
1	17	00008328	 kind=IS_INT|IS_ALU
1	17	0000832c	 kind=IS_MEM|IS_LOAD|IS_INT
1	17	00008330	 kind=IS_INT|IS_ALU
1	17	00008334	 kind=IS_INT|IS_ALU
1	17	00008338	 kind=IS_INT|IS_ALU
1	17	0000833c	 kind=IS_INT|IS_ALU
1	17	00008340	 kind=IS_INT|IS_ALU
1	17	00008344	 kind=IS_CONTROL|IS_CALL
1	18	00008348	 kind=IS_MEM|IS_STORE|IS_INT
1	18	0000834c	 kind=IS_MEM|IS_LOAD|IS_INT
1	18	00008350	 kind=IS_MEM|IS_LOAD|IS_INT
1	18	00008354	 kind=IS_MEM|IS_LOAD|IS_INT
1	18	00008358	 kind=IS_MEM|IS_LOAD|IS_INT
1	18	0000835c	 kind=IS_INT|IS_ALU
1	18	00008360	 kind=IS_MEM|IS_LOAD|IS_INT
1	18	00008364	 kind=IS_INT|IS_ALU
1	18	00008368	 kind=IS_MEM|IS_LOAD|IS_INT
1	18	0000836c	 kind=IS_MEM|IS_LOAD|IS_INT
1	18	00008370	 kind=IS_INT|IS_ALU
1	18	00008374	 kind=IS_INT|IS_ALU
1	18	00008378	 kind=IS_INT|IS_ALU
1	18	0000837c	 kind=IS_MEM|IS_LOAD|IS_INT
1	18	00008380	 kind=IS_INT|IS_ALU
1	18	00008384	 kind=IS_MEM|IS_STORE|IS_INT
1	18	00008388	 kind=IS_MEM|IS_LOAD|IS_INT
1	18	0000838c	 kind=IS_INT|IS_ALU
1	18	00008390	 kind=IS_MEM|IS_STORE|IS_INT
1	18	00008394	 kind=IS_CONTROL
1	19	00008310	 kind=IS_MEM|IS_LOAD|IS_INT
1	19	00008314	 kind=IS_INT|IS_ALU
1	19	00008318	 kind=IS_COND|IS_CONTROL
2	1	00008218	 kind=IS_INT|IS_ALU
2	1	0000821c	 kind=IS_MEM|IS_STORE|IS_MULTI
2	1	00008220	 kind=IS_INT|IS_ALU
2	1	00008224	 kind=IS_INT|IS_ALU
2	1	00008228	 kind=IS_INT|IS_ALU
2	1	0000822c	 kind=IS_INT|IS_ALU
2	1	00008230	 kind=IS_MEM|IS_STORE|IS_INT
2	1	00008234	 kind=IS_INT|IS_ALU
2	1	00008238	 kind=IS_MEM|IS_STORE|IS_INT
2	1	0000823c	 kind=IS_MEM|IS_LOAD|IS_INT
2	1	00008240	 kind=IS_INT|IS_ALU
2	1	00008244	 kind=IS_INT|IS_ALU
2	1	00008248	 kind=IS_MEM|IS_LOAD|IS_INT
2	1	0000824c	 kind=IS_INT|IS_ALU
2	1	00008250	 kind=IS_MEM|IS_STORE|IS_INT
2	1	00008254	 kind=IS_INT|IS_ALU
2	1	00008258	 kind=IS_MEM|IS_STORE|IS_INT
2	2	000082b4	 kind=IS_MEM|IS_LOAD|IS_INT
2	2	000082b8	 kind=IS_INT|IS_ALU
2	2	000082bc	 kind=IS_INT|IS_ALU
2	2	000082c0	 kind=IS_CONTROL|IS_RETURN|IS_MEM|IS_LOAD|IS_MULTI
2	3	00008268	 kind=IS_MEM|IS_LOAD|IS_INT
2	3	0000826c	 kind=IS_INT|IS_ALU
2	3	00008270	 kind=IS_COND|IS_CONTROL
2	4	00008298	 kind=IS_MEM|IS_LOAD|IS_INT
2	4	0000829c	 kind=IS_INT|IS_ALU
2	4	000082a0	 kind=IS_MEM|IS_STORE|IS_INT
2	5	0000825c	 kind=IS_MEM|IS_LOAD|IS_INT
2	5	00008260	 kind=IS_INT|IS_ALU
2	5	00008264	 kind=IS_COND|IS_CONTROL
2	6	00008274	 kind=IS_MEM|IS_LOAD|IS_INT
2	6	00008278	 kind=IS_INT|IS_ALU
2	6	0000827c	 kind=IS_INT|IS_ALU
2	6	00008280	 kind=IS_MEM|IS_STORE|IS_INT
2	6	00008284	 kind=IS_INT|IS_ALU
2	6	00008288	 kind=IS_INT|IS_ALU
2	6	0000828c	 kind=IS_INT|IS_ALU
2	6	00008290	 kind=IS_MEM|IS_STORE|IS_INT
2	6	00008294	 kind=IS_CONTROL
2	7	000082a4	 kind=IS_MEM|IS_LOAD|IS_INT
2	7	000082a8	 kind=IS_INT|IS_ALU
2	7	000082ac	 kind=IS_MEM|IS_STORE|IS_INT
2	7	000082b0	 kind=IS_CONTROL
